------------------------------------------------------------------------------------------------------
|  run     |  epoch  |  train_loss  |  train_acc  |  val_acc  |  tta_val_acc  |  total_time_seconds  |
|      26  |      7  |      1.0137  |     0.9355  |   0.9079  |               |              3.2446  |
|      26  |      8  |      0.9644  |     0.9629  |   0.9246  |               |              3.6264  |
|      26  |      9  |      0.9482  |     0.9727  |   0.9327  |               |              3.9789  |
|      26  |   eval  |      0.9482  |     0.9727  |   0.9327  |       0.9327  |              4.0071  |
------------------------------------------------------------------------------------------------------
|      27  |      0  |      1.4434  |     0.7002  |   0.6303  |               |              0.4189  |
|      27  |      1  |      1.2139  |     0.8535  |   0.7573  |               |              0.8338  |
|      27  |      2  |      1.2129  |     0.8213  |   0.7565  |               |              1.2517  |
|      27  |      3  |      1.1738  |     0.8486  |   0.8113  |               |              1.6339  |
|      27  |      4  |      1.1182  |     0.8828  |   0.8248  |               |              2.0165  |
|      27  |      5  |      1.0811  |     0.8965  |   0.8453  |               |              2.3984  |
|      27  |      6  |      1.0322  |     0.9297  |   0.8898  |               |              2.7819  |
|      27  |      7  |      1.0449  |     0.9219  |   0.8966  |               |              3.1638  |
|      27  |      8  |      0.9604  |     0.9697  |   0.9233  |               |              3.5464  |
|      27  |      9  |      0.9399  |     0.9756  |   0.9328  |               |              3.8978  |
|      27  |   eval  |      0.9399  |     0.9756  |   0.9328  |       0.9328  |              3.9261  |
------------------------------------------------------------------------------------------------------
|      28  |      0  |      1.4482  |     0.6943  |   0.6472  |               |              0.4183  |
|      28  |      1  |      1.2695  |     0.8047  |   0.7317  |               |              0.8336  |
|      28  |      2  |      1.1816  |     0.8486  |   0.8090  |               |              1.2529  |
|      28  |      3  |      1.1807  |     0.8398  |   0.8255  |               |              1.6343  |
|      28  |      4  |      1.1094  |     0.8838  |   0.8356  |               |              2.0196  |
|      28  |      5  |      1.1055  |     0.8799  |   0.8493  |               |              2.4027  |
|      28  |      6  |      1.0449  |     0.9238  |   0.8822  |               |              2.7845  |
|      28  |      7  |      1.0312  |     0.9316  |   0.9061  |               |              3.1694  |
|      28  |      8  |      0.9766  |     0.9561  |   0.9181  |               |              3.5510  |
|      28  |      9  |      0.9375  |     0.9805  |   0.9336  |               |              3.9030  |
|      28  |   eval  |      0.9375  |     0.9805  |   0.9336  |       0.9336  |              3.9313  |
------------------------------------------------------------------------------------------------------
|      29  |      0  |      1.4463  |     0.6973  |   0.6237  |               |              0.5010  |
|      29  |      1  |      1.2754  |     0.7969  |   0.6418  |               |              0.9165  |
|      29  |      2  |      1.2021  |     0.8457  |   0.8010  |               |              1.3341  |
|      29  |      3  |      1.1641  |     0.8447  |   0.8208  |               |              1.7173  |
